passenger_id,LastName,FirstName,Other_Info,Age,Gender,Hometown,Boarded,Lifeboat,Body,Class,Survived,Passenger,Crew,crew_responsibility
passenger_id,Chisholm,Mr Roderick Robert Crispin,,43,M,,Belfast,,,1,0,1,0,
passenger_id,Clark,Mr Walter Miller,,27,M,,Cherbourg,,,1,0,1,0,
passenger_id,Clark,Mrs Virginia Estelle,,26,F,,Cherbourg,,,1,1,1,0,
passenger_id,Cleaver,Miss Alice Catherine    ,(Nanny to Master Hudson Trevor Allison),22,F,,Southampton,,,1,1,1,0,
passenger_id,Clifford,Mr George Quincy,,40,M,,Southampton,,,1,0,1,0,
passenger_id,Colley,Mr Edward Pomeroy,,37,M,,Southampton,,,1,0,1,0,
passenger_id,Compton,Mrs Mary Eliza,,64,F,,Cherbourg,,,1,1,1,0,
passenger_id,Compton,Miss Sara Rebecca,,39,F,,Cherbourg,,,1,1,1,0,
passenger_id,Compton,Mr Alexander Taylor Jr,,37,M,,Cherbourg,,,1,0,1,0,
passenger_id,Cornell,Mrs Malvina Helen,,55,F,,Southampton,,,1,1,1,0,
passenger_id,Crafton,Mr John Bertram,,59,M,,Southampton,,,1,0,1,0,
passenger_id,Crosby,Captain Edward Gifford,,70,M,,Southampton,,,1,0,1,0,
passenger_id,Crosby,Mrs Catherine Elizabeth,,64,F,,Southampton,,,1,1,1,0,
passenger_id,Crosby,Miss Harriette Rebecca,,39,F,,Southampton,,,1,1,1,0,
passenger_id,Cumings,Mr John Bradley,,39,M,,Cherbourg,,,1,0,1,0,
passenger_id,Cumings,Mrs Florence Briggs,,35,F,,Cherbourg,,,1,1,1,0,
passenger_id,Daly,Mr Peter Dennis,,51,M,,Southampton,,,1,0,1,0,
passenger_id,Daniel,Mr Robert Williams,,27,M,,Southampton,,,1,1,1,0,
passenger_id,Daniels,Miss Sarah Rebecca    ,(Maid to Mr & Mrs Allison),33,F,,Southampton,,,1,1,1,0,
passenger_id,Davidson,Mr Thornton,,31,M,,Cherbourg,,,1,0,1,0,
passenger_id,Davidson,Mrs Orian,,27,F,,Cherbourg,,,1,1,1,0,
passenger_id,Dick,Mr Albert Adrian,,31,M,,Southampton,,,1,1,1,0,
passenger_id,Dick,Mrs Vera,,17,F,,Southampton,,,1,1,1,0,
passenger_id,Dodge,Dr Washington,,52,M,,Southampton,,,1,1,1,0,
passenger_id,Dodge,Mrs Ruth,,34,F,,Southampton,,,1,1,1,0,
passenger_id,Dodge,Master Washington,,4,M,,Southampton,,,1,1,1,0,
passenger_id,Douglas,Mr Walter Donald,,50,M,,Cherbourg,,,1,0,1,0,
passenger_id,Douglas,Mrs Mahala,,48,F,,Cherbourg,,,1,1,1,0,
passenger_id,Douglas,Mrs Mary Helene,,27,F,,Cherbourg,,,1,1,1,0,
passenger_id,Duff Gordon,Sir Cosmo Edmund,,49,M,,Cherbourg,,,1,1,1,0,
passenger_id,Duff Gordon,"Lucy Christiana, Lady",,48,M,,Cherbourg,,,1,1,1,0,
passenger_id,Dulles,Mr William Crothers,,39,M,,Cherbourg,,,1,0,1,0,
passenger_id,Earnshaw,Mrs Olive,,23,F,,Cherbourg,,,1,1,1,0,
passenger_id,Endres,Miss Caroline Louise    ,(Nurse to Mrs Madeleine Astor),39,F,,Cherbourg,,,1,1,1,0,
passenger_id,Eustis,Miss Elizabeth Mussey,,54,F,,Cherbourg,,,1,1,1,0,
passenger_id,Evans,Miss Edith Corse,,36,F,,Cherbourg,,,1,0,1,0,
passenger_id,Farthing,Mr John    ,(Manservant to Mr & Mrs Straus),57,M,,Southampton,,,1,0,1,0,
passenger_id,Flegenheim,Mrs Antoinette,,48,F,,Cherbourg,,,1,1,1,0,
passenger_id,Fleming,Miss Margaret    ,(Maid to Mr & Mrs Thayer),42,F,,Cherbourg,,,1,1,1,0,
passenger_id,Flynn,Mr John Irwin,,36,M,,Southampton,,,1,1,1,0,
passenger_id,Foreman,Mr Benjamin Laventall,,30,M,,Southampton,,,1,0,1,0,
passenger_id,Fortune,Mr Mark,,64,M,,Southampton,,,1,0,1,0,
passenger_id,Fortune,Mrs Mary,,60,F,,Southampton,,,1,1,1,0,
passenger_id,Fortune,Miss Ethel Flora,,28,F,,Southampton,,,1,1,1,0,
passenger_id,Fortune,Miss Alice Elizabeth,,24,F,,Southampton,,,1,1,1,0,
passenger_id,Fortune,Miss Mabel Helen,,23,F,,Southampton,,,1,1,1,0,
passenger_id,Fortune,Mr Charles Alexander,,19,M,,Southampton,,,1,0,1,0,
passenger_id,Francatelli,Miss Laura Mabel    ,(Secretary to Lady Duff-Gordon),31,F,,Cherbourg,,,1,1,1,0,
passenger_id,Franklin,Mr Thomas Parnham,,37,M,,Southampton,,,1,0,1,0,
passenger_id,Frauenthal,Mr Isaac Gerald,,43,M,,Cherbourg,,,1,1,1,0,
passenger_id,Frauenthal,Dr Henry William,,49,M,,Southampton,,,1,1,1,0,
passenger_id,Frauenthal,Mrs Clara,,42,F,,Southampton,,,1,1,1,0,
passenger_id,Frolicher,Miss Hedwig Margaritha,,22,F,,Cherbourg,,,1,1,1,0,
passenger_id,Frolicher-Stehli,Mr Maximilian Josef,,60,M,,Cherbourg,,,1,1,1,0,
passenger_id,Frolicher-Stehli,Mrs Margaretha Emerentia,,48,F,,Cherbourg,,,1,1,1,0,
passenger_id,Fry,Mr Richard    ,(Valet to Mr Joseph Bruce Ismay),39,M,,Southampton,,,1,0,1,0,
passenger_id,Futrelle,Mr Jacques Heath,,37,M,,Southampton,,,1,0,1,0,
passenger_id,Futrelle,Mrs Lily May,,35,F,,Southampton,,,1,1,1,0,
passenger_id,Gee,Mr Arthur H.,,47,M,,Southampton,,,1,0,1,0,
passenger_id,Gibson,Mrs Pauline Caroline,,44,F,,Cherbourg,,,1,1,1,0,
passenger_id,Gibson,Miss Dorothy Winifred,,22,F,,Cherbourg,,,1,1,1,0,
passenger_id,Gieger,Miss Amalie    ,(Maid to Mrs George Dunton Widener),35,F,,Southampton,,,1,1,1,0,
passenger_id,Giglio,Mr Victor Gaitan Andrea    ,(Valet to Mr Benjamin Guggenheim),23,M,,Cherbourg,,,1,0,1,0,
passenger_id,Goldenberg,Mr Samuel L.,,47,M,,Cherbourg,,,1,1,1,0,
passenger_id,Goldenberg,Mrs Nella,,40,F,,Cherbourg,,,1,1,1,0,
passenger_id,Goldschmidt,Mr George B.,,71,M,,Cherbourg,,,1,0,1,0,
passenger_id,Gracie,Colonel Archibald,,53,M,,Southampton,,,1,1,1,0,
passenger_id,Graham,Mr George Edward,,38,M,,Southampton,,,1,0,1,0,
passenger_id,Graham,Mrs Edith,,59,F,,Southampton,,,1,1,1,0,
passenger_id,Graham,Miss Margaret Edith,,19,F,,Southampton,,,1,1,1,0,
passenger_id,Greenfield,Mrs Blanche,,45,F,,Cherbourg,,,1,1,1,0,
passenger_id,Greenfield,Mr William Bertram,,23,M,,Cherbourg,,,1,1,1,0,
passenger_id,Guggenheim,Mr Benjamin,,46,M,,Cherbourg,,,1,0,1,0,
passenger_id,Harder,Mr George Achilles,,25,M,,Cherbourg,,,1,1,1,0,
passenger_id,Harder,Mrs Dorothy,,21,F,,Cherbourg,,,1,1,1,0,
passenger_id,Harper,Mr Henry Sleeper,,48,M,,Cherbourg,,,1,1,1,0,
passenger_id,Harper,Mrs Myra Raymond,,49,F,,Cherbourg,,,1,1,1,0,
passenger_id,Harrington,Mr Charles Henry    ,(Manservant to Mr Clarence Bloomfield Moore),37,M,,Southampton,,,1,0,1,0,
passenger_id,Harris,Mr Henry Birkhardt,,45,M,,Southampton,,,1,0,1,0,
passenger_id,Harris,Mrs Irene,,35,F,,Southampton,,,1,1,1,0,
passenger_id,Harrison,Mr William Henry    ,(Private secretary to Mr Joseph Bruce Ismay),45,M,,Southampton,,,1,0,1,0,
passenger_id,Hassab,Mr Hammad    ,(Interpreter to Mr Henry Sleeper Harper),27,M,,Cherbourg,,,1,1,1,0,
passenger_id,Hawksford,Mr Walter James,,45,M,,Southampton,,,1,1,1,0,
passenger_id,Hays,Mr Charles Melville,,55,M,,Southampton,,,1,0,1,0,
passenger_id,Hays,Mrs Clara Jennings,,52,F,,Southampton,,,1,1,1,0,
passenger_id,Hays,Miss Margaret Bechstein,,24,F,,Cherbourg,,,1,1,1,0,
passenger_id,Head,Mr Christopher,,42,M,,Southampton,,,1,0,1,0,
passenger_id,Hilliard,Mr Herbert Henry,,44,M,,Southampton,,,1,0,1,0,
passenger_id,Hipkins,Mr William Edward,,55,M,,Southampton,,,1,0,1,0,
passenger_id,Hippach,Mrs Ida Sophia,,44,F,,Cherbourg,,,1,1,1,0,
passenger_id,Hippach,Miss Jean Gertrude,,17,F,,Cherbourg,,,1,1,1,0,
passenger_id,Hogeboom,Mrs Anna Louisa,,51,F,,Cherbourg,,,1,1,1,0,
passenger_id,Holverson,Mr Alexander Oskar,,42,M,,Southampton,,,1,0,1,0,
passenger_id,Holverson,Mrs Mary Aline,,35,F,,Southampton,,,1,1,1,0,
passenger_id,Homer,Mr Harry,,40,M,,Southampton,,,1,1,1,0,
passenger_id,Hoyt,Mr Frederick Maxfield,,38,M,,Southampton,,,1,1,1,0,
passenger_id,Hoyt,Mrs Jane Anne,,31,F,,Southampton,,,1,1,1,0,
passenger_id,Hoyt,Mr William Fisher,,42,M,,Cherbourg,,,1,1,1,0,
passenger_id,Icard,Miss Rose Amelie    ,(Maid to Mrs George Nelson Stone),39,F,,Southampton,,,1,1,1,0,
passenger_id,Isham,Miss Ann Elizabeth,,50,F,,Cherbourg,,,1,0,1,0,
passenger_id,Ismay,Mr Joseph Bruce,,49,M,,Southampton,,,1,1,1,0,
passenger_id,Jones,Mr Charles Cresson,,46,M,,Southampton,,,1,0,1,0,
passenger_id,Julian,Mr Henry Forbes,,50,M,,Southampton,,,1,0,1,0,
passenger_id,Keeping,Mr Edwin Herbert    ,(Manservant to Mr & Mrs Widener),33,M,,Southampton,,,1,0,1,0,
passenger_id,Kent,Mr Edward Austin,,58,M,,Cherbourg,,,1,0,1,0,
passenger_id,Kenyon,Mr Frederick Roland,,41,M,,Southampton,,,1,0,1,0,
passenger_id,Kenyon,Mrs Marion Estelle,,40,F,,Southampton,,,1,1,1,0,
passenger_id,Kimball,Mr Edwin Nelson Jr.,,42,M,,Southampton,,,1,1,1,0,
passenger_id,Kimball,Mrs Susan Gertrude,,45,F,,Southampton,,,1,1,1,0,
passenger_id,Klaber,Mr Herman,,41,M,,Southampton,,,1,0,1,0,
passenger_id,Kreuchen,Miss Emilie    ,(Maid to Mrs Edward Scott Robert),29,F,,Southampton,,,1,1,1,0,
passenger_id,Leader,Dr Alice May,,49,M,,Southampton,,,1,1,1,0,
passenger_id,Leroy,Miss Berthe    ,(Maid to Mrs Walter Donald Douglas),27,F,,Cherbourg,,,1,1,1,0,
passenger_id,Lesueur,Mr Gustave J.    ,(Manservant to Mr Thomas Cardeza),35,M,,Cherbourg,,,1,1,1,0,
passenger_id,Lewy,Mr Ervin G.,,30,M,,Cherbourg,,,1,0,1,0,
passenger_id,Lindeberg-Lind,Mr Erik Gustaf,,42,M,,Southampton,,,1,0,1,0,
passenger_id,Lindstrom,Mrs Sigrid,,55,F,,Cherbourg,,,1,1,1,0,
passenger_id,Lines,Mrs Elizabeth Lindsey,,50,F,,Cherbourg,,,1,1,1,0,
passenger_id,Lines,Miss Mary Conover,,16,F,,Cherbourg,,,1,1,1,0,
passenger_id,Long,Mr Milton Clyde,,29,M,,Southampton,,,1,0,1,0,
passenger_id,Longley,Miss Gretchen Fiske,,21,F,,Cherbourg,,,1,1,1,0,
passenger_id,Loring,Mr Joseph Holland,,30,M,,Southampton,,,1,0,1,0,
passenger_id,Lurette,Miss Eugenie Elise    ,(Maid to Mr & Mrs Spencer),59,F,,Cherbourg,,,1,1,1,0,
passenger_id,Madill,Miss Georgette Alexandra,,16,F,,Southampton,,,1,1,1,0,
passenger_id,Maguire,Mr John Edward,,30,M,,Southampton,,,1,0,1,0,
passenger_id,Maioni,Miss Roberta Elizabeth Mary    ,(Maid to the Countess of Rothes),19,F,,Southampton,,,1,1,1,0,
passenger_id,Marechal,Mr Pierre,,29,M,,Cherbourg,,,1,1,1,0,
passenger_id,Marvin,Mr Daniel Warner,,18,M,,Southampton,,,1,0,1,0,
passenger_id,Marvin,Mrs Mary Graham Carmichael,,18,F,,Southampton,,,1,1,1,0,
passenger_id,Mayne,Mlle Berthe Antonine,,24,M,,Cherbourg,,,1,1,1,0,
passenger_id,McCaffry,Mr Thomas Francis,,46,M,,Southampton,,,1,0,1,0,
passenger_id,McCarthy,Mr Timothy J.,,54,M,,Southampton,,,1,0,1,0,
passenger_id,McGough,Mr James Robert,,35,M,,Southampton,,,1,1,1,0,
passenger_id,Meyer,Mr Edgar Joseph,,28,M,,Cherbourg,,,1,0,1,0,
passenger_id,Meyer,Mrs Leila,,25,F,,Cherbourg,,,1,1,1,0,
passenger_id,Millet,Mr Francis Davis,,65,M,,Cherbourg,,,1,0,1,0,
passenger_id,Minahan,Dr William Edward,,44,M,,Queenstown,,,1,0,1,0,
passenger_id,Minahan,Mrs Lillian E.,,37,F,,Queenstown,,,1,1,1,0,
passenger_id,Minahan,Miss Daisy E.,,33,F,,Queenstown,,,1,1,1,0,
passenger_id,Mock,Mr Philipp Edmund,,30,M,,Cherbourg,,,1,1,1,0,
passenger_id,Molson,Mr Harry Markland,,55,M,,Southampton,,,1,0,1,0,
passenger_id,Moore,Mr Clarence Bloomfield,,47,M,,Southampton,,,1,0,1,0,
passenger_id,Natsch,Mr Charles,,36,M,,Cherbourg,,,1,0,1,0,
passenger_id,Newell,Mr Arthur Webster,,58,M,,Cherbourg,,,1,0,1,0,
passenger_id,Newell,Miss Marjorie Anne,,23,F,,Cherbourg,,,1,1,1,0,
passenger_id,Newell,Miss Madeleine,,31,F,,Cherbourg,,,1,1,1,0,
passenger_id,Newsom,Miss Helen Monypeny,,19,F,,Southampton,,,1,1,1,0,
passenger_id,Nicholson,Mr Arthur Ernest,,59,M,,Southampton,,,1,0,1,0,
passenger_id,Nourney,Mr Alfred,,20,M,,Cherbourg,,,1,1,1,0,
passenger_id,Oliva Y Ocana,Doea Fermina    ,(Maid to Mrs Victor de Satode Peeasco y Castellana),39,M,,Cherbourg,,,1,1,1,0,
passenger_id,Omont,Mr Alfred Fernand,,29,M,,Cherbourg,,,1,1,1,0,
passenger_id,Ostby,Mr Engelhart Cornelius,,64,M,,Southampton,,,1,0,1,0,
passenger_id,ostby,Miss Helen Ragnhild,,22,F,,Southampton,,,1,1,1,0,
passenger_id,Ovies Y Rodreguez,Mr Servando Jose Florentino,,36,M,,Cherbourg,,,1,0,1,0,
passenger_id,Parr,Mr William Henry Marsh,,29,M,,Belfast,,,1,0,1,0,
passenger_id,Partner,Mr Austin,,40,M,,Southampton,,,1,0,1,0,
passenger_id,Payne,Mr Vivian Ponsonby    ,(Private secretary to Mr Charles Melville Hays),22,M,,Southampton,,,1,0,1,0,
passenger_id,Pears,Mr Thomas Clinton,,29,M,,Southampton,,,1,0,1,0,
passenger_id,Pears,Mrs Edith,,22,F,,Southampton,,,1,1,1,0,
passenger_id,Peeasco Y Castellana,Mr Victor,,24,M,,Cherbourg,,,1,0,1,0,
passenger_id,Peeasco Y Castellana,Mrs Maria Josefa Perezde Soto y Vallejo,,22,F,,Cherbourg,,,1,1,1,0,
passenger_id,Perreault,Miss Mary Anne    ,(Maid to Mrs Charles Melville Hays),33,F,,Southampton,,,1,1,1,0,
passenger_id,Peuchen,Major Arthur Godfrey,,52,M,,Southampton,,,1,1,1,0,
passenger_id,Porter,Mr Walter Chamberlain,,46,M,,Southampton,,,1,0,1,0,
passenger_id,Potter,Mrs Lily Alexenia,,56,F,,Cherbourg,,,1,1,1,0,
passenger_id,Reuchlin,Mr Jonkheer Johan George,,38,M,,Cherbourg,,,1,0,1,0,
passenger_id,Rheims,Mr George Alexander Lucien,,33,M,,Cherbourg,,,1,1,1,0,
passenger_id,Righini,Mr Sante    ,(Manservant to Mrs John Stewart White),22,M,,Cherbourg,,,1,0,1,0,
passenger_id,Robert,Mrs Elisabeth Walton,,43,F,,Southampton,,,1,1,1,0,
passenger_id,Robins,Mr Victor    ,(Valet to Mr John Jacob Astor),42,M,,Cherbourg,,,1,0,1,0,
passenger_id,Roebling,Mr Washington Augustus II,,31,M,,Southampton,,,1,0,1,0,
passenger_id,Romaine,Mr Charles Hallace,,45,M,,Southampton,,,1,1,1,0,
passenger_id,Rood,Mr Hugh Roscoe,,39,M,,Southampton,,,1,0,1,0,
passenger_id,Rosenbaum,Miss Edith Louise,,33,F,,Cherbourg,,,1,1,1,0,
passenger_id,Rosenshine,Mr George,,46,M,,Cherbourg,,,1,0,1,0,
passenger_id,Ross,Mr John Hugo,,36,M,,Southampton,,,1,0,1,0,
passenger_id,Rothes,"Lucy Noel Martha, Countess of",,33,M,,Southampton,,,1,1,1,0,
passenger_id,Rothschild,Mr Martin,,46,M,,Cherbourg,,,1,0,1,0,
passenger_id,Rothschild,Mrs Elizabeth Jane Anne,,54,F,,Cherbourg,,,1,1,1,0,
passenger_id,Rowe,Mr Alfred G.,,59,M,,Southampton,,,1,0,1,0,
passenger_id,Ryerson,Mr Arthur Larned,,61,M,,Cherbourg,,,1,0,1,0,
passenger_id,Ryerson,Mrs Emily Maria,,48,F,,Cherbourg,,,1,1,1,0,
passenger_id,Ryerson,Miss Emily Borie,,18,F,,Cherbourg,,,1,1,1,0,
passenger_id,Ryerson,"Miss Susan Parker ""Suzette""",,21,F,,Cherbourg,,,1,1,1,0,
passenger_id,Ryerson,Master John Borie,,13,M,,Cherbourg,,,1,1,1,0,
passenger_id,Saalfeld,Mr Adolphe,,47,M,,Southampton,,,1,1,1,0,
passenger_id,Salomon,Mr Abraham Lincoln,,43,M,,Cherbourg,,,1,1,1,0,
passenger_id,Sagesser,Mlle Emma    ,(Maid to Mme. Leontine Pauline Aubart),24,M,,Cherbourg,,,1,1,1,0,
passenger_id,Schabert,Mrs Emma,,35,F,,Cherbourg,,,1,1,1,0,
passenger_id,Serreplan,Miss Auguste    ,(Maid to Mrs William Carter),30,F,,Southampton,,,1,1,1,0,
passenger_id,Seward,Mr Frederic Kimber,,34,M,,Southampton,,,1,1,1,0,
passenger_id,Shutes,Miss Elizabeth Weed    ,(Governess to Miss Margaret Edith Graham),40,F,,Southampton,,,1,1,1,0,
passenger_id,Silverthorne,Mr Spencer Victor,,35,M,,Southampton,,,1,1,1,0,
passenger_id,Silvey,Mr William Baird,,51,M,,Cherbourg,,,1,0,1,0,
passenger_id,Silvey,Mrs Alice Gray,,39,F,,Cherbourg,,,1,1,1,0,
passenger_id,Simonius-Blumer,Mr Colonel    ,(Oberst) Alfons,56,M,,Southampton,,,1,1,1,0,
passenger_id,Sloper,Mr William Thompson,,28,M,,Southampton,,,1,1,1,0,
passenger_id,Smart,Mr John Montgomery,,56,M,,Southampton,,,1,0,1,0,
passenger_id,Smith,Mr James Clinch,,56,M,,Cherbourg,,,1,0,1,0,
passenger_id,Smith,Mr Richard William,,57,M,,Southampton,,,1,0,1,0,
passenger_id,Smith,Mr Lucian Philip,,24,M,,Cherbourg,,,1,0,1,0,
passenger_id,Smith,Mrs Mary Eloise,,18,F,,Cherbourg,,,1,1,1,0,
passenger_id,Snyder,Mr John Pillsbury,,24,M,,Southampton,,,1,1,1,0,
passenger_id,Snyder,Mrs Nelle,,23,F,,Southampton,,,1,1,1,0,
passenger_id,Spedden,Mr Frederic Oakley,,45,M,,Cherbourg,,,1,1,1,0,
passenger_id,Spedden,"Mrs Margaretta Corning ""Daisy""",,39,F,,Cherbourg,,,1,1,1,0,
passenger_id,Spedden,Master Robert Douglas,,6,M,,Cherbourg,,,1,1,1,0,
passenger_id,Spencer,Mr William Augustus,,57,M,,Cherbourg,,,1,0,1,0,
passenger_id,Spencer,Mrs Marie Eugenie,,45,F,,Cherbourg,,,1,1,1,0,
passenger_id,Stahelin-Maeglin,Dr Max,,32,M,,Southampton,,,1,1,1,0,
passenger_id,Stead,Mr William Thomas,,62,M,,Southampton,,,1,0,1,0,
passenger_id,Stengel,Mr Charles Emil Henry,,54,M,,Cherbourg,,,1,1,1,0,
passenger_id,Stengel,Mrs Annie May,,44,F,,Cherbourg,,,1,1,1,0,
passenger_id,Stephenson,Mrs Martha,,52,F,,Cherbourg,,,1,1,1,0,
passenger_id,Stewart,Mr Albert Ankeny,,64,M,,Cherbourg,,,1,0,1,0,
passenger_id,Stone,Mrs Martha Evelyn,,62,F,,Southampton,,,1,1,1,0,
passenger_id,Straus,Mr Isidor,,67,M,,Southampton,,,1,0,1,0,
passenger_id,Straus,Mrs Rosalie Ida,,63,F,,Southampton,,,1,0,1,0,
passenger_id,Sutton,Mr Frederick,,61,M,,Southampton,,,1,0,1,0,
passenger_id,Swift,Mrs Margaret Welles,,46,F,,Southampton,,,1,1,1,0,
passenger_id,Taussig,Mr Emil,,52,M,,Southampton,,,1,0,1,0,
